price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_built
460000,4,2,1720,3050,2,5,7,1040,1929
753000,3,2,2360,8290,1,4,7,1180,1950
389950,2,1,820,4234,1,3,6,820,1951
469000,2,1,1030,4400,1,3,7,1030,1924
550000,4,2,2030,5688,2,4,9,1730,1939
565000,5,4,2700,11675,2,4,6,1950,1948
189650,2,2,1100,7600,1,3,6,1100,1980
1525000,4,3,3620,5131,2,4,11,2350,1927
260000,3,2,1340,8000,1,3,7,1340,1980
243000,3,2,1790,12000,1,3,7,1040,1960
1100000,4,3,3830,13800,1,4,9,2030,1969
249000,3,2,1580,7200,1,4,7,1080,1976
720000,2,1,2020,7200,1,4,7,1700,1947
905000,4,3,3330,9557,2,3,10,3330,1995
824500,4,3,2610,3500,2,5,7,1610,1927
762500,4,3,2610,8760,1,4,8,1760,1978
580000,3,3,1740,1280,3,3,8,1740,2008
380000,3,2,1840,8580,1,3,8,1840,1990
805000,3,2,1080,3200,1,4,7,880,1926
520000,4,2,1240,4532,2,4,7,1240,1944
1569500,5,5,5620,5800,3,3,11,4700,1999
175000,2,1,1170,8925,1,3,6,1170,1911
353500,4,2,1760,9602,2,3,7,1760,1987
500000,4,3,2230,26989,1,4,8,1400,1962
386500,3,2,1520,7350,1,4,7,1140,1972
210000,2,1,1450,4750,1,3,7,850,1950
439500,3,3,1600,6510,1,3,7,940,1983
315000,5,3,3220,5751,2,3,8,3220,2002
339000,4,3,1830,8601,2,3,7,1830,2003
655000,4,2,2200,9163,1,4,8,1430,1971
740000,2,3,2170,8678,1,3,8,2170,2008
685000,5,3,1900,7843,2,5,7,1900,1966
550000,5,3,2960,9877,1,4,7,1480,1960
405000,2,2,1710,4234,2,3,7,1330,1920
765000,4,2,2620,17366,1,3,9,1430,1984
625000,3,2,2140,3600,2,3,8,1680,1911
207000,4,3,2100,19680,2,3,6,2100,1914
370000,4,3,2100,19680,2,3,6,2100,1914
475000,3,3,1460,4961,1,4,8,1150,1988
365000,2,1,990,8250,1,3,7,990,1955
411800,4,2,2190,6800,1,5,7,1340,1969
668000,5,4,3990,42436,2,3,9,2710,2002
618000,3,3,2340,3630,2,3,9,2340,1998
247500,4,2,2460,5921,1,4,7,1230,1948
345000,5,3,2080,6150,1,3,7,1040,1950
616300,3,2,1700,8400,2,3,7,1700,1927
348000,3,2,1330,6768,1,4,7,1330,1952
425000,3,3,1630,10762,1,3,7,1630,1994
850000,5,3,2920,11880,1,5,8,1660,1968
820000,5,3,2830,6137,2,3,9,2830,2010
832000,4,2,3190,52953,2,4,10,3190,1980
835000,3,2,1490,3840,2,3,8,1490,1984
350000,3,3,1630,3425,2,3,8,1630,1999
349000,4,3,2280,4096,2,3,7,2280,2003
1125000,6,4,3010,4360,2,3,9,2000,2014
320000,3,3,1590,3480,2,3,7,1590,2004
150000,3,1,1250,7210,1,4,7,1250,1968
340000,3,1,1710,10190,1,3,6,1310,1949
785500,4,4,3280,8448,2,3,10,3280,2007
410500,4,3,3362,8601,2,3,8,3362,2004
580000,3,3,2200,11000,2,3,9,2200,1978
345000,2,2,830,920,2,3,7,830,2005
550000,3,2,2160,37000,2,4,7,1760,1933
449500,4,3,2580,7299,2,3,8,2580,1998
300000,3,1,2150,7007,1,3,6,2150,1954
915000,4,3,3510,28052,2,3,10,3510,1988
1575000,4,4,3810,9916,2,3,11,3810,1989
599000,4,3,2020,2750,1,3,8,1010,1917
755000,4,3,2120,10202,1,4,7,1620,1960
400000,3,1,1250,7157,1,3,7,1250,1944
133000,3,1,980,9115,1,3,7,980,1968
330000,4,2,1250,8400,1,3,7,960,1951
330000,4,1,1100,5000,2,5,6,1100,1904
375000,3,2,1330,9417,1,5,6,710,1936
485000,4,3,2560,8956,1,4,7,1500,1968
470000,4,3,1850,11250,2,3,7,1210,1981
1045000,4,3,2790,3600,2,3,8,1880,1905
548800,4,1,1660,4704,2,3,7,1260,1930
315000,2,1,1080,2674,1,4,6,720,1919
590000,3,2,3030,9374,1,4,7,2100,1959
439950,4,3,2380,12067,2,3,7,2380,2002
325000,3,2,2250,26337,1,3,8,2250,1980
400000,2,1,880,5111,1,3,6,880,1931
685000,4,3,2770,10051,2,3,10,2770,1987
339950,3,2,1340,10200,2,3,7,1340,1953
315000,3,2,1660,8160,1,4,7,1660,1951
411753,3,3,1710,3795,2,3,7,1710,2009
577000,2,2,1620,4879,1,3,7,1040,1924
500000,3,2,1530,8829,1,5,8,1530,1972
210000,3,2,1440,10111,1,3,7,1440,1963
640000,4,2,2020,16120,1,3,7,2020,1969
460000,4,2,1870,8663,1,5,7,1870,1949
265000,2,1,620,4760,1,3,6,620,1941
740000,5,5,5774,31675,1,3,11,4490,1984
230000,3,1,1240,6195,1,3,6,1240,1948
315000,3,2,1890,10661,1,5,7,1460,1978
432000,3,2,2410,51763,1,4,8,1410,1981
467000,3,3,1530,3984,2,3,8,1530,1995
255000,5,4,2800,9900,1,3,7,2800,1964
316500,3,2,1460,6360,1,3,7,1010,1979
190000,4,2,1580,6250,1,3,7,860,1977
490000,3,2,1450,2400,2,3,8,1450,1900
378000,4,2,1990,23200,1,4,7,1990,1976
598800,6,4,4470,17877,3,3,9,3230,2013
333800,5,3,1980,3868,1,3,7,1220,1990
690000,4,3,2920,9904,2,4,9,2920,1990
320000,4,2,1660,6200,1,4,6,830,1948
1249000,4,4,3190,6000,2,4,9,2410,1912
335000,3,2,1560,9600,1,4,7,1560,1961
840000,3,3,3050,33920,1,3,8,3050,2004
608250,4,3,3030,21780,2,3,8,3030,1986
550000,3,3,2260,4165,2,3,7,2260,2005
240000,3,1,1260,7920,1,3,7,1260,1966
998000,3,2,3370,11757,2,4,9,3370,1980
275000,3,2,1490,8000,1,3,8,1490,1978
284200,3,3,1570,9292,1,3,7,1110,1977
1715000,4,4,4490,7623,2,4,10,3090,1941
2400000,4,4,4090,24825,2,4,11,3400,1926
930800,5,3,4150,96574,2,3,10,4150,1988
930000,4,3,2900,10400,1,5,8,1530,1959
215000,4,2,1430,8775,1,3,7,1030,1979
480000,2,2,1008,26487,1,4,6,1008,1943
483945,2,2,1480,5120,1,4,6,840,1951
347000,3,2,1240,8050,1,4,7,1240,1978
232500,3,2,1370,9760,1,4,7,1110,1979
390000,4,2,1770,33132,1,4,8,1190,1965
550000,3,2,2160,15360,1,3,8,1410,1965
590000,4,3,2340,8971,2,3,9,2340,1987
420850,1,1,960,40946,1,5,5,960,1945
345000,4,3,2280,8190,1,3,7,1390,1983
429800,3,2,1970,7000,1,3,8,1970,1986
302000,4,2,1530,17664,2,3,7,1530,1968
800000,4,2,1790,3952,2,4,8,1790,1932
250000,3,3,1700,6000,2,3,8,1700,1997
605000,3,2,2660,4500,1,4,7,1330,1922
412000,3,2,1950,52256,1,4,8,1950,1985
252000,3,2,1340,5670,2,3,6,1340,1994
375000,3,1,1130,12500,2,3,7,1130,1954
725000,2,2,1950,2719,1,5,7,1010,1919
471750,5,4,3790,8200,1,3,8,2120,2001
490000,4,2,2020,85813,2,3,7,2020,1995
439000,2,1,800,5100,1,3,7,800,1945
355000,4,2,1770,8890,1,5,6,1770,1949
250000,1,1,940,87120,1,3,6,940,1944
780000,4,2,2260,16188,1,3,10,2260,1984
409000,2,1,890,3271,1,4,6,890,1918
420000,2,1,860,3880,1,4,6,860,1916
200000,1,1,680,9600,1,3,5,680,1947
830000,2,2,2130,35679,1,4,7,2130,1963
695000,3,3,2390,4555,2,3,9,2390,2006
815000,4,3,3488,9614,2,3,10,3488,1998
210000,3,2,1260,6223,1,3,7,820,1983
635000,3,2,2940,6000,1,4,8,1590,1957
562500,4,3,2440,7322,2,3,9,2440,1991
402500,4,3,2600,11951,2,3,10,2600,1988
555000,3,2,2080,7020,1,4,7,1040,1951
310000,3,1,1990,7173,1,3,7,1990,1972
500000,4,3,2840,18001,2,3,9,2840,1994
430000,6,3,2630,8800,1,3,7,1610,1959
1600000,3,4,2820,7200,2,4,10,2460,1930
627500,4,1,1560,4080,2,3,7,1560,1923
335000,4,3,2330,7050,2,3,8,2330,1998
962000,4,2,3320,20100,1,4,8,1810,1981
299000,3,2,1730,14270,1,3,7,1730,1959
399950,4,3,3110,5868,2,3,8,3110,2001
322000,3,1,1230,9660,1,3,7,1230,1968
430000,2,2,950,4625,1,4,7,950,1949
307000,3,2,1890,13860,1,5,7,1890,1966
194000,3,2,1010,5000,1,3,6,1010,1943
180000,3,1,1010,8581,1,4,6,1010,1920
465000,4,2,2340,13383,1,3,8,1170,1983
722500,4,3,2460,9296,2,3,9,2460,1978
470450,2,1,1010,3400,1,3,7,1010,1921
280000,3,3,1650,6000,2,3,7,1650,1990
176250,4,2,1440,6702,1,4,7,1440,1966
560000,5,1,1710,9100,2,4,7,1320,1926
830000,3,3,2760,11287,2,3,10,2000,1991
276900,2,1,1350,10096,1,4,7,1350,1952
625000,3,2,1660,4800,2,3,7,1660,1906
1015000,4,3,2960,4760,2,3,8,2160,1900
463500,1,1,1090,8750,1,4,6,1090,1924
485000,3,3,3110,9015,2,3,9,3110,1990
272000,3,2,1380,7476,1,3,7,1380,1989
305000,2,1,1290,3140,2,3,7,1290,2008
760000,3,3,1980,13964,1,5,7,1980,1959
387500,2,1,870,6126,1,4,7,870,1938
352000,4,3,2470,5015,2,3,8,2470,2004
507000,3,2,2140,40098,1,5,8,1490,1950
156000,3,1,770,9750,1,3,6,770,1941
580000,3,3,1490,857,3,3,8,1220,2001
630000,4,3,2510,35020,1,4,8,1610,1977
275000,5,2,1950,9000,1,3,7,1130,1964
835000,5,4,3600,14720,1,5,8,1800,1960
340000,4,3,2380,7850,2,3,8,2380,1995
329350,2,1,720,6687,1,3,6,720,1942
1480000,3,4,4070,26000,2,3,11,4070,1991
475000,3,1,1250,150117,1,3,7,1250,1975
719950,3,2,2190,2416,3,3,8,2190,2014
235000,1,1,810,2451,1,5,7,810,1941
875000,3,2,2440,5750,1,3,8,1320,1939
380000,4,2,1740,9150,1,3,7,1740,1974
325000,3,2,1480,97138,2,3,7,1480,1984
475000,4,3,2120,57050,2,3,9,2120,1989
152900,1,1,900,4368,1,5,6,900,1915
210000,2,2,1190,7570,1,3,6,1190,1939
350000,4,1,1010,6000,1,3,6,750,1925
505000,3,3,2100,17882,2,4,8,2100,1985
464900,4,2,2020,8424,1,4,7,1380,1979
650000,3,2,2520,5980,1,3,8,1790,1957
369950,2,3,1370,1140,2,3,8,1080,2009
250000,3,3,1530,2890,2,3,7,1530,2001
320000,3,3,1530,2890,2,3,7,1530,2001
2532000,4,4,5040,16048,1,3,10,3420,1950
340000,4,2,2530,24700,2,3,7,2530,1974
440000,2,2,1010,1968,2,5,5,1010,1906
219950,3,1,1200,7727,1,4,7,1200,1959
940000,4,3,2720,11740,1,5,9,2720,1957
399950,4,2,1850,6125,2,3,6,1110,1945
1568000,3,3,2340,8828,1,4,9,2340,1954
528000,4,2,1860,9750,1,3,7,1460,1969
545000,4,2,1940,8990,1,4,8,1560,1956
575000,2,2,1680,6194,1,3,8,1680,2004
235000,4,3,1770,10184,1,3,8,1250,1979
272000,3,3,1790,6371,2,3,8,1790,1998
380000,4,2,1720,9600,1,4,8,1720,1969
195000,3,1,1280,6967,2,3,7,1280,1949
297000,3,3,1690,4988,2,3,7,1690,2002
349000,4,3,2190,7294,2,3,8,2190,2003
320000,2,1,710,5200,1,4,6,710,1942
319990,4,2,1890,10707,1,3,7,1890,1962
439900,2,2,1410,12282,2,5,8,1410,1909
429000,3,3,2210,3600,2,3,8,1820,1995
272500,3,2,1540,6250,1,3,7,1540,1998
400000,4,2,1350,7255,1,4,7,1350,1959
462000,5,2,1380,4300,2,3,7,1380,1916
510000,2,1,890,6095,1,3,7,890,1947
550000,3,3,1900,3255,2,3,8,1900,1988
150000,3,1,1240,5200,1,3,6,1240,1969
460000,3,3,1730,8490,1,3,7,1210,1969
632500,4,3,2090,10306,2,3,10,2090,1986
361000,3,2,1650,11220,1,4,7,1650,1969
437000,3,2,1130,1221,2,3,8,1030,2004
370000,6,3,3240,5750,1,4,6,2160,1950
884250,4,3,3840,12151,2,3,10,3840,1998
225000,3,1,1200,9936,1,4,6,1200,1969
235000,2,1,870,5000,1,3,6,870,1949
767500,6,4,2410,6000,2,3,9,2220,1916
1200000,3,2,1560,8078,2,4,6,1560,1928
715000,3,3,2410,46609,2,3,9,2410,1989
417000,4,2,2300,7700,1,3,7,1380,1959
199000,3,1,1390,12145,1,4,7,1390,1964
875000,5,3,2920,5568,2,3,8,2320,1906
545000,4,2,1370,3708,2,3,7,1370,1926
192500,2,1,950,7692,1,3,6,950,1926
822500,3,3,3090,7708,2,3,10,3090,1999
800000,4,3,2390,10000,1,3,9,1590,1975
1250000,3,3,2070,4944,2,3,9,2070,1930
3850000,4,4,5770,21300,2,4,11,5770,1980
295000,3,3,1460,7936,2,3,7,1460,1995
419000,2,2,1510,4980,1,3,8,1510,2006
1195000,5,3,5180,19606,1,3,11,2610,1993
750000,4,3,3430,13907,2,3,11,3430,1995
502000,4,2,1700,8400,1,3,7,1700,1953
1025000,3,2,2640,8000,1,4,9,1320,1960
398500,3,1,1200,15960,2,3,6,1200,1945
700000,2,2,1850,4945,2,4,7,1850,1907
248000,5,2,1510,9078,1,4,7,1510,1959
800000,4,2,2130,2800,1,5,7,1070,1922
383000,4,3,2640,8055,2,3,9,2640,2004
688000,4,3,3000,4000,2,3,8,1970,1913
521000,3,2,1870,5455,1,5,7,1060,1926
365000,2,1,990,9223,1,3,7,990,1949
491000,3,2,2005,7000,1,3,7,1605,1980
643000,3,3,2030,7700,1,5,8,1400,1965
279000,3,3,1500,7350,1,2,7,1060,1979
583500,4,1,1530,3900,2,4,7,1530,1908
310000,3,3,1990,3600,2,3,7,1990,2004
310000,3,2,1420,7650,1,4,7,1100,1984
280000,3,1,1400,13975,1,4,6,1400,1956
272000,4,3,1870,5692,2,3,7,1870,2004
870000,4,3,3040,36246,2,3,9,2680,1923
307000,3,2,1790,7259,1,3,7,1390,1980
490000,2,2,1590,4500,1,4,7,920,1946
399950,3,2,2050,9396,1,5,7,1170,1960
1635000,5,4,4220,26784,1,3,10,2110,1958
989000,5,5,4030,13474,2,3,11,4030,2000
264950,4,2,1770,9011,1,5,7,1050,1983
491500,4,3,2100,7236,1,3,8,1400,1979
345000,3,2,2120,15003,2,3,7,2120,1984
339900,4,2,2600,18042,1,4,8,2020,1969
852000,3,3,2400,4000,2,3,7,1860,1905
585000,5,4,3180,40946,1,3,7,1690,1968
723000,4,2,2790,8793,1,4,8,1640,1977
594000,3,2,2080,70567,2,3,8,2080,1990
405000,2,2,1370,4102,2,4,7,1370,1987
725500,4,3,2790,74495,2,3,9,2790,1997
800000,2,1,1740,5719,1,3,8,1740,1955
1325000,3,4,6400,76665,1,4,10,3810,1966
180500,3,3,1800,8518,2,3,7,1800,1996
325000,3,3,1800,8518,2,3,7,1800,1996
235000,3,2,1190,7280,1,4,7,1190,1968
330000,2,1,860,8308,1,4,7,860,1948
678500,3,2,2460,6600,1,4,8,1370,1952
463000,4,3,1980,6660,2,4,7,1980,1974
250000,2,1,670,4640,1,3,6,670,1943
655000,3,2,1410,4800,2,4,8,1410,1927
239900,4,2,1860,7000,1,3,8,1120,1979
185000,3,1,980,9135,1,3,7,980,1955
1735000,4,2,3040,5000,2,4,9,2080,1926
251700,3,2,1810,11800,1,3,7,1240,1977
400000,4,2,1560,8250,1,3,8,1320,1964
735000,4,2,2100,7960,1,3,8,1340,1955
1700000,5,2,2500,15250,2,5,8,2500,1942
82500,2,1,520,22334,1,2,5,520,1951
765000,4,4,3010,7221,2,3,10,3010,2004
292500,4,2,2140,8162,1,3,7,1420,1968
270000,3,2,2390,7000,1,4,7,1990,1970
415000,2,1,1510,6807,1,3,7,1090,1939
950000,4,2,2210,19025,1,4,7,1460,1952
353000,3,3,2170,8396,2,3,7,2170,1995
670950,3,3,1790,2375,3,3,8,1790,2007
280950,3,2,1390,8700,1,4,7,840,1912
585000,3,2,1850,7735,1,4,8,1850,1983
525000,2,2,1480,43645,1,3,8,1480,1974
605000,3,2,1850,8823,1,4,8,1370,1973
1010000,4,4,3350,3752,2,3,9,2550,2007
245990,3,1,1040,8410,1,3,7,1040,1942
535000,4,2,2810,12607,2,3,10,2810,1985
410000,1,2,1010,5750,1,3,7,1010,1911
550000,3,3,2250,7752,2,4,8,2250,1988
665000,3,2,1800,8000,1,3,8,1800,1972
455000,3,1,2400,17239,1,4,7,1890,1940
440000,4,1,1780,4000,2,3,7,1780,1922
332000,3,2,2120,14915,1,3,9,1720,1979
280000,3,3,1860,6607,2,3,7,1860,1989
570000,3,4,1460,1021,2,3,8,1150,2006
250000,3,1,1230,10350,1,4,7,1230,1957
238000,2,1,1088,8453,1,3,6,1088,1952
265000,3,1,800,5760,1,3,6,700,1949
306000,3,1,1190,10350,1,4,7,1190,1959
345000,5,3,1940,4182,1,3,7,1240,2002
765000,4,3,3300,10764,1,4,9,1720,1971
346300,4,3,2590,11018,2,3,8,2590,1998
342500,3,2,2080,11375,1,3,8,2080,2002
501000,4,2,2680,5439,2,3,7,2680,2000
270000,3,3,1670,8364,1,4,7,1300,1990
638000,3,1,1830,4400,2,4,8,1720,1930
460000,3,2,1400,2003,1,4,8,700,1908
760000,4,2,2770,8521,1,4,7,1470,1953
1085000,3,3,3630,11019,1,4,9,2150,1972
234000,3,1,1040,8128,1,3,6,1040,1983
1650000,3,3,2690,8890,2,4,10,2690,1975
488000,5,2,2020,5000,2,4,7,2020,1938
1550000,5,3,2450,20805,2,4,9,2450,1963
499000,4,3,2030,12675,2,3,7,2030,1982
150000,3,1,1450,6776,1,3,7,1450,1952
333000,4,3,2400,7270,2,3,8,2400,1993
700000,4,3,2870,8625,1,4,8,1860,1959
275000,4,1,1340,22500,2,3,7,1340,1926
330000,3,3,1680,11312,1,3,7,1080,1959
360000,4,2,1850,8827,1,3,7,1850,1969
467000,3,1,1220,8040,2,3,7,1220,1965
568000,3,3,2320,57063,1,4,9,1790,1979
605000,5,2,3220,9603,2,3,8,3220,1972
750000,4,3,3190,9023,2,3,9,3190,2005
760000,3,3,3530,69834,2,3,10,3530,1994
265000,3,2,2050,10519,1,3,7,1240,1979
490000,3,2,1720,12540,1,4,7,1720,1956
360000,4,3,2850,4650,2,3,8,2850,2004
311750,4,2,2270,12000,1,4,7,1290,1976
399000,3,2,1880,12473,1,3,8,1420,1958
347000,4,3,2770,9751,2,3,8,2770,1989
1680000,4,4,4490,34982,2,3,12,4490,1998
585000,4,3,3110,6479,2,3,9,3110,2005
340000,4,3,2360,7475,2,3,8,2360,1992
612000,3,3,2180,5496,2,3,8,2180,1994
230000,2,2,1910,3376,2,3,8,1910,1980
604000,4,3,2260,7753,2,3,9,2260,1989
250000,3,2,1770,8868,1,4,7,1770,1959
258500,3,2,1460,7930,1,3,7,1460,1989
783000,4,3,2080,5000,1,5,8,1470,1940
1050000,5,2,2960,7680,1,5,8,1550,1958
760000,4,3,3220,4031,2,3,9,3220,2002
276000,3,1,1140,5000,1,3,7,1140,1960
550000,4,2,1660,12377,1,3,8,1660,1966
398000,4,1,1430,6240,2,5,7,1430,1953
775000,3,3,1820,4300,2,4,8,1620,1914
1027500,4,3,3540,10202,2,3,8,2720,1988
327000,4,1,1620,6000,2,5,7,1620,1905
564500,4,3,3100,14568,2,3,8,3100,1995
782000,4,2,1500,6820,2,5,7,1500,1905
398000,4,3,2820,5510,2,3,9,2820,2005
257000,3,2,1850,10920,2,3,6,1850,1915
235000,4,2,1570,9415,2,4,7,1570,1984
453000,4,3,2300,37533,1,5,8,1550,1979
535000,2,1,920,9000,1,1,6,920,1954
275000,3,3,1600,7000,2,4,8,1600,1993
665000,3,3,2630,10047,2,3,9,2630,1996
670000,4,3,3020,13530,1,4,8,1540,1977
465000,3,2,1490,10757,1,3,7,1060,1966
210000,3,2,1160,5200,1,5,7,1160,1970
265000,4,3,2040,4443,2,3,8,2040,2001
426000,2,3,1550,2657,2,4,8,1550,1987
529219,4,2,1990,7610,1,4,8,1290,1966
600000,3,2,1900,46609,2,4,7,1440,1969
875000,5,4,3840,8279,2,3,9,3840,2001
608000,4,3,2400,7680,1,3,7,1200,1956
220000,3,1,1660,21514,1,4,7,1660,1973
1760000,4,5,6055,21630,1,4,12,3555,1996
295450,3,2,2030,17120,1,4,8,1890,1966
315000,2,1,840,5087,1,3,7,840,1925
205000,4,2,1450,8175,1,4,7,1450,1967
310000,3,2,1460,9908,1,3,7,1460,1952
1000000,5,1,2010,5210,2,3,9,1890,1927
525000,4,3,2910,7631,2,3,9,2910,2006
284000,4,2,1880,8800,1,3,7,1130,1960
510000,3,2,2170,26460,1,3,8,1450,1986
405000,2,1,1260,4377,1,4,7,1260,1947
509950,3,3,1970,9153,2,3,8,1970,2007
600000,4,2,2090,45738,2,3,8,2090,1987
990000,4,4,3450,4940,2,3,10,2570,2006
280005,3,2,1130,7200,1,3,7,1130,1954
700000,3,2,2600,7668,1,4,8,1300,1968
330000,3,1,1030,7620,1,3,7,1030,1953
340000,2,1,1700,6718,1,3,7,1230,1956
468000,2,3,1480,2167,2,3,8,1390,2007
1339000,4,3,4250,19387,2,4,9,3260,1972
515000,3,2,1600,20873,1,3,8,1600,1955
245000,4,2,1870,8750,1,3,7,1870,1977
265000,3,3,1440,7741,1,4,7,1000,1983
372400,3,3,2720,11937,2,3,9,2720,1990
390000,3,2,1240,8410,1,5,6,1240,1948
208000,3,1,1020,6120,1,4,7,1020,1967
273000,2,1,1180,7750,1,4,6,590,1945
455000,5,4,3080,7759,2,3,8,2310,2003
270000,4,3,1750,6397,2,3,7,1750,1988
618000,4,2,2530,8736,1,4,7,1210,1958
213550,3,3,1580,8541,2,3,7,1580,1990
210000,5,2,2340,9148,2,3,7,2340,1957
2750000,5,4,6300,16065,2,3,12,4360,2004
403500,4,3,2400,3844,1,5,7,1200,1974
235000,3,2,1300,7600,1,4,7,1300,1963
287500,3,2,1760,7147,1,4,6,880,1936
546800,4,2,1520,5910,1,3,7,1020,1946
183000,3,2,1070,8100,1,4,6,1070,1957
560000,3,2,2560,216777,1,3,8,2560,1986
299500,3,1,1280,6726,1,3,6,1280,1958
610000,4,2,1660,7350,1,3,8,1660,1965
288350,3,2,1860,7963,1,3,7,1200,1963
500000,2,1,950,4500,1,3,7,850,1926
625000,4,3,2140,4000,1,3,7,1190,1951
418000,2,2,1480,1349,2,3,7,1240,2007
660000,3,3,2260,1825,2,3,8,1660,2002
775000,4,3,2300,6158,2,3,9,2300,1999
429500,3,3,1650,7272,1,4,7,1230,1972
569000,3,2,1990,3000,2,3,7,1230,1908
250000,4,2,1960,7560,1,5,7,1160,1978
225000,3,2,1310,10491,1,4,7,1310,1969
530000,4,3,2450,15002,1,5,9,2450,1974
306000,3,1,910,8658,1,3,7,910,1955
517100,3,2,1580,9719,1,5,7,1580,1962
354950,3,2,1780,9689,1,3,7,1130,1976
348000,3,2,1040,1824,1,3,6,1040,1925
522250,4,3,2340,41600,1,3,8,1640,1977
275000,3,3,1720,8755,1,3,8,1000,1983
390000,3,2,1600,10440,1,3,7,1600,1954
260000,3,2,1320,9750,1,3,7,1320,1954
585000,5,3,2350,4178,2,3,8,1520,1922
605000,5,3,2740,5616,2,5,7,1670,1925
342000,4,3,2300,6448,2,3,8,2300,2001
900000,5,3,4350,37169,2,3,10,2950,1972
252000,3,2,1430,7700,1,4,7,980,1981
357000,3,2,2400,14012,1,3,9,2400,1971
370000,3,1,940,7910,1,4,6,940,1959
322500,3,1,1020,13504,1,5,7,1020,1959
210000,2,2,1680,5756,2,4,7,1680,1910
290000,2,1,1340,9840,1,3,7,1340,1949
860000,4,3,3960,7012,2,3,10,3960,2005
302000,6,2,2650,4621,2,3,8,2650,1911
369160,4,2,2120,9680,2,4,8,2120,1965
1185000,4,3,2850,3000,3,3,9,2530,2003
993000,4,2,2850,14810,2,5,8,2490,1954
380000,6,2,1870,6969,1,4,7,1870,1968
635000,4,2,2660,8160,1,4,7,1380,1949
260000,3,1,1190,11120,1,3,6,1190,1947
243000,2,1,1770,5522,2,4,7,960,1943
1400000,4,3,2770,8879,2,3,9,2770,2001
665000,4,3,2080,8100,1,5,8,1220,1952
898000,5,2,2700,9000,2,5,9,2700,1987
583000,4,3,2200,9453,1,5,8,1100,1955
429000,4,2,2160,7700,2,2,8,2160,1977
471000,3,3,2010,4059,2,3,8,2010,1998
1810000,3,4,3780,8295,2,3,9,2430,1951
739500,3,3,4460,51177,2,3,9,4460,2005
450000,3,2,1770,17208,1,3,8,1160,1959
552500,3,1,1430,5000,1,3,7,1430,1949
437000,4,2,1700,10642,1,4,7,850,1954
270000,4,2,1830,5220,2,3,7,1830,1951
226740,3,2,1410,8800,1,4,7,1410,1965
446500,4,3,3060,7920,1,3,8,1810,1974
283000,3,2,1820,15068,2,3,7,1520,1920
445000,4,2,2430,13211,2,4,7,2430,1909
250000,2,1,740,6840,1,5,6,740,1942
307000,3,1,770,6552,1,3,6,670,1942
315000,4,3,2200,8580,1,3,8,1860,1991
555000,3,3,2920,23085,2,3,7,1540,1908
264900,4,3,2040,7000,1,3,7,1250,1979
510000,3,2,1600,4510,1,3,7,990,1978
328000,4,3,1990,3980,2,3,7,1990,2002
358000,4,3,1830,7308,2,3,7,1830,2002
325000,3,3,2540,4260,2,3,7,2540,2005
1365000,2,3,2700,3444,3,3,9,2700,1990
230000,4,2,1440,10800,1,4,7,1440,1967
545000,3,2,1550,4000,1,3,7,940,1955
705380,3,3,2490,4343,2,3,9,2490,2003
459000,5,3,2650,12987,1,4,7,1350,1979
815000,4,2,2000,3800,2,3,8,2000,2001
495000,6,5,3440,4500,2,3,8,3280,2007
520000,3,3,2280,58712,3,3,9,2280,1987
430000,2,2,1320,1194,3,3,7,1320,2001
255000,4,3,2070,7800,2,3,8,2070,1989
588000,3,2,1860,4777,2,5,7,1860,1908
350000,3,1,940,7811,1,3,6,940,1959
625000,4,3,2290,21486,1,5,7,2290,1963
172500,2,2,1510,20685,1,2,6,1250,1958
554000,3,2,1830,3500,2,5,7,1290,1909
775000,4,3,3090,7112,2,3,9,3090,2001
1187500,4,4,4340,217800,2,3,11,4340,2003
618000,3,3,3200,12682,2,3,9,3200,1977
305000,4,1,1560,8450,2,4,6,1560,1954
232000,3,2,1280,13356,1,3,7,1280,1994
262000,4,3,2020,6236,2,3,7,2020,2002
234000,3,1,1040,8122,1,5,7,1040,1971
500000,4,3,2260,7209,1,3,7,1330,2002
278000,3,1,860,7632,1,3,6,860,1920
230000,5,1,1920,19040,1,3,7,1160,1961
500000,4,2,2290,9215,1,5,8,1270,1969
366500,4,3,2070,9300,1,5,7,1120,1945
665000,6,3,4250,4400,3,4,7,3020,1902
1101000,3,2,2220,4830,2,3,9,1790,1928
575000,2,2,1840,4076,1,3,8,1140,1957
674750,4,3,2590,9753,2,3,10,2590,1993
719000,5,2,3110,6131,1,5,7,1560,1940
482000,3,2,2600,105587,1,4,7,1300,1980
254000,2,1,1060,8187,1,4,6,1060,1952
443725,3,2,1250,3880,1,4,7,750,1944
575000,4,3,2520,35636,2,3,8,2520,1980
469000,3,2,2070,9957,1,3,8,1440,1977
175000,2,1,1300,44431,1,5,6,1300,1958
437000,5,2,2190,8316,1,3,7,1390,1961
550000,4,3,2760,13113,1,4,8,1760,1974
172040,3,2,1710,7134,1,4,7,1130,1979
363000,3,2,1750,7000,1,3,8,1750,1993
282000,3,2,1552,3600,2,3,7,1552,2012
400000,6,2,2350,6554,2,3,8,2000,1905
650000,5,4,5110,10018,2,3,10,3850,2003
365000,3,3,1720,99916,2,4,7,1720,1990
269950,4,3,1960,7230,2,3,8,1960,2002
260000,2,1,1270,19602,1,3,6,1270,1977
193000,3,2,1180,7000,1,4,7,1180,1977
